STATION,NAME,DATE,PRCP,TAVG,TMAX,TMIN
CEM00043441,"KURUNEGALA, CE",4/3/2020,0,87,100,74
CEM00043441,"KURUNEGALA, CE",4/4/2020,0,82,95,
CEM00043441,"KURUNEGALA, CE",4/5/2020,1.09,85,95,74
CEM00043441,"KURUNEGALA, CE",4/6/2020,0,87,98,76
CEM00043441,"KURUNEGALA, CE",4/7/2020,0,86,97,76
CEM00043441,"KURUNEGALA, CE",4/8/2020,0,86,97,77
CEM00043441,"KURUNEGALA, CE",4/9/2020,0.07,83,96,76
CEM00043441,"KURUNEGALA, CE",4/10/2020,0,82,,75
CEM00043441,"KURUNEGALA, CE",4/11/2020,2.43,84,,74
CEM00043441,"KURUNEGALA, CE",4/12/2020,0,83,96,75
CEM00043441,"KURUNEGALA, CE",4/13/2020,1.04,82,96,73
CEM00043441,"KURUNEGALA, CE",4/14/2020,0.1,79,95,74
CEM00043441,"KURUNEGALA, CE",4/15/2020,2.12,80,95,72
CEM00043441,"KURUNEGALA, CE",4/16/2020,0.94,83,,73
CEM00043441,"KURUNEGALA, CE",4/17/2020,0,82,95,74
CEM00043441,"KURUNEGALA, CE",4/18/2020,3.45,82,95,74
CEM00043441,"KURUNEGALA, CE",4/19/2020,0,84,95,75
CEM00043441,"KURUNEGALA, CE",4/20/2020,0.09,86,,73
CEM00043441,"KURUNEGALA, CE",4/21/2020,0.06,86,96,76
CEM00043441,"KURUNEGALA, CE",4/22/2020,0,83,91,76
CEM00043441,"KURUNEGALA, CE",4/23/2020,0.79,83,,74
CEM00043441,"KURUNEGALA, CE",4/24/2020,3.02,82,90,72
CEM00043441,"KURUNEGALA, CE",4/25/2020,0,85,94,76
CEM00043441,"KURUNEGALA, CE",4/26/2020,0,84,,76
CEM00043441,"KURUNEGALA, CE",4/27/2020,0.39,87,95,76
CEM00043441,"KURUNEGALA, CE",4/28/2020,0,85,94,76
CEM00043441,"KURUNEGALA, CE",4/29/2020,0.01,86,93,78
CEM00043441,"KURUNEGALA, CE",4/30/2020,0,84,96,
CEM00043441,"KURUNEGALA, CE",5/1/2020,1.15,81,90,74
CEM00043441,"KURUNEGALA, CE",5/2/2020,0.08,87,95,75
CEM00043441,"KURUNEGALA, CE",5/3/2020,0,85,96,
CEM00043441,"KURUNEGALA, CE",5/4/2020,0.2,85,92,75
CEM00043441,"KURUNEGALA, CE",5/5/2020,0,83,94,
CEM00043441,"KURUNEGALA, CE",5/6/2020,1.26,81,91,75
CEM00043441,"KURUNEGALA, CE",5/7/2020,0.13,83,94,74
CEM00043441,"KURUNEGALA, CE",5/8/2020,1.08,84,93,74
CEM00043441,"KURUNEGALA, CE",5/9/2020,0.03,83,95,76
CEM00043441,"KURUNEGALA, CE",5/10/2020,2.09,82,94,75
CEM00043441,"KURUNEGALA, CE",5/11/2020,1.08,82,88,76
CEM00043441,"KURUNEGALA, CE",5/12/2020,0.16,84,93,74
CEM00043441,"KURUNEGALA, CE",5/13/2020,0,84,93,76
CEM00043441,"KURUNEGALA, CE",5/14/2020,0.02,86,94,77
CEM00043441,"KURUNEGALA, CE",5/15/2020,0.76,81,90,75
CEM00043441,"KURUNEGALA, CE",5/16/2020,3.54,83,88,75
CEM00043441,"KURUNEGALA, CE",5/17/2020,0,85,91,79
CEM00043441,"KURUNEGALA, CE",5/18/2020,1.47,83,88,75
CEM00043441,"KURUNEGALA, CE",5/19/2020,0.12,83,84,79
CEM00043441,"KURUNEGALA, CE",5/20/2020,0,85,90,79
CEM00043441,"KURUNEGALA, CE",5/21/2020,0.04,81,86,
CEM00043441,"KURUNEGALA, CE",5/22/2020,1.76,83,88,76
CEM00043441,"KURUNEGALA, CE",5/23/2020,0,85,92,75
CEM00043441,"KURUNEGALA, CE",5/24/2020,0.02,85,92,80
CEM00043441,"KURUNEGALA, CE",5/25/2020,0,85,90,79
CEM00043441,"KURUNEGALA, CE",5/26/2020,0,85,91,80
CEM00043441,"KURUNEGALA, CE",5/27/2020,0,83,90,76
CEM00043441,"KURUNEGALA, CE",5/28/2020,0,85,92,76
CEM00043441,"KURUNEGALA, CE",5/29/2020,0.05,83,90,77
CEM00043441,"KURUNEGALA, CE",5/30/2020,0,85,92,78
CEM00043441,"KURUNEGALA, CE",5/31/2020,0,86,92,78
CEM00043441,"KURUNEGALA, CE",6/1/2020,0,85,93,77
CEM00043441,"KURUNEGALA, CE",6/2/2020,0,85,92,75
CEM00043441,"KURUNEGALA, CE",6/3/2020,0,85,93,76
CEM00043441,"KURUNEGALA, CE",6/4/2020,0,85,94,74
CEM00043441,"KURUNEGALA, CE",6/5/2020,0.01,85,92,77
CEM00043441,"KURUNEGALA, CE",6/6/2020,1.64,78,82,74
CEM00043441,"KURUNEGALA, CE",6/7/2020,0.76,80,89,74
CEM00043441,"KURUNEGALA, CE",6/8/2020,0.15,83,87,75
CEM00043441,"KURUNEGALA, CE",6/9/2020,0.04,85,90,78
CEM00043441,"KURUNEGALA, CE",6/10/2020,0.15,83,89,78
CEM00043441,"KURUNEGALA, CE",6/11/2020,0.17,80,85,77
CEM00043441,"KURUNEGALA, CE",6/12/2020,0.34,82,90,76
CEM00043441,"KURUNEGALA, CE",6/13/2020,0.05,84,92,77
CEM00043441,"KURUNEGALA, CE",6/14/2020,0,84,90,78
CEM00043441,"KURUNEGALA, CE",6/15/2020,0,85,91,79
CEM00043441,"KURUNEGALA, CE",6/16/2020,0.02,84,90,79
CEM00043441,"KURUNEGALA, CE",6/17/2020,0,83,89,78
CEM00043441,"KURUNEGALA, CE",6/18/2020,0.02,85,91,79
CEM00043441,"KURUNEGALA, CE",6/19/2020,0,85,91,79
CEM00043441,"KURUNEGALA, CE",6/20/2020,0,84,91,78
CEM00043441,"KURUNEGALA, CE",6/21/2020,0,82,85,77
CEM00043441,"KURUNEGALA, CE",6/22/2020,0.03,83,90,77
CEM00043441,"KURUNEGALA, CE",6/23/2020,0,83,90,79
CEM00043441,"KURUNEGALA, CE",6/24/2020,0,84,91,78
CEM00043441,"KURUNEGALA, CE",6/25/2020,0.01,82,90,
CEM00043441,"KURUNEGALA, CE",6/26/2020,0.13,80,87,76
CEM00043441,"KURUNEGALA, CE",6/27/2020,0.09,83,92,77
CEM00043441,"KURUNEGALA, CE",6/28/2020,0.06,83,91,77
CEM00043441,"KURUNEGALA, CE",6/29/2020,0.01,83,91,78
CEM00043441,"KURUNEGALA, CE",6/30/2020,0.02,84,,77
CEM00043441,"KURUNEGALA, CE",7/1/2020,0,84,92,78
CEM00043441,"KURUNEGALA, CE",7/2/2020,0,84,90,78
CEM00043441,"KURUNEGALA, CE",7/3/2020,0.1,82,87,77
CEM00043441,"KURUNEGALA, CE",7/4/2020,0,83,90,78
CEM00043441,"KURUNEGALA, CE",7/5/2020,0,85,93,78
CEM00043441,"KURUNEGALA, CE",7/6/2020,0,84,92,78
CEM00043441,"KURUNEGALA, CE",7/7/2020,0,85,93,77
CEM00043441,"KURUNEGALA, CE",7/8/2020,0,84,,79
CEM00043441,"KURUNEGALA, CE",7/9/2020,0,82,94,
CEM00043441,"KURUNEGALA, CE",7/10/2020,0.66,80,86,76
CEM00043441,"KURUNEGALA, CE",7/11/2020,1.34,82,89,75
CEM00043441,"KURUNEGALA, CE",7/12/2020,0,83,91,76
CEM00043441,"KURUNEGALA, CE",7/13/2020,0,83,89,78
CEM00043441,"KURUNEGALA, CE",7/14/2020,0.01,84,91,76
CEM00043441,"KURUNEGALA, CE",7/15/2020,0.01,83,90,78
CEM00043441,"KURUNEGALA, CE",7/16/2020,0.01,81,89,
CEM00043441,"KURUNEGALA, CE",7/17/2020,0.08,82,91,75
CEM00043441,"KURUNEGALA, CE",7/18/2020,0,81,93,
CEM00043441,"KURUNEGALA, CE",7/19/2020,0.03,80,91,74
CEM00043441,"KURUNEGALA, CE",7/20/2020,0.62,78,,
CEM00043441,"KURUNEGALA, CE",7/21/2020,0.07,83,90,73
CEM00043441,"KURUNEGALA, CE",7/22/2020,0,81,91,73
CEM00043441,"KURUNEGALA, CE",7/23/2020,0,81,91,75
CEM00043441,"KURUNEGALA, CE",7/24/2020,0.07,81,89,74
CEM00043441,"KURUNEGALA, CE",7/25/2020,0,82,88,77
CEM00043441,"KURUNEGALA, CE",7/26/2020,0,81,86,78
CEM00043441,"KURUNEGALA, CE",7/27/2020,0.01,82,,77
CEM00043441,"KURUNEGALA, CE",7/28/2020,0.02,79,84,
CEM00043441,"KURUNEGALA, CE",7/29/2020,1,79,84,74
CEM00043441,"KURUNEGALA, CE",7/30/2020,0.6,81,88,74
CEM00043441,"KURUNEGALA, CE",7/31/2020,0,82,90,76
CEM00043441,"KURUNEGALA, CE",8/1/2020,0.07,82,88,76
CEM00043441,"KURUNEGALA, CE",8/2/2020,1.03,80,87,74
CEM00043441,"KURUNEGALA, CE",8/3/2020,0.03,81,85,75
CEM00043441,"KURUNEGALA, CE",8/4/2020,0,81,87,77
CEM00043441,"KURUNEGALA, CE",8/5/2020,0.26,82,87,77
CEM00043441,"KURUNEGALA, CE",8/6/2020,0.76,78,85,74
CEM00043441,"KURUNEGALA, CE",8/7/2020,0.84,80,85,74
CEM00043441,"KURUNEGALA, CE",8/8/2020,0.13,80,85,77
CEM00043441,"KURUNEGALA, CE",8/9/2020,0.2,80,86,74
CEM00043441,"KURUNEGALA, CE",8/10/2020,0,81,87,76
CEM00043441,"KURUNEGALA, CE",8/11/2020,0.02,82,88,77
CEM00043441,"KURUNEGALA, CE",8/12/2020,0,82,90,76
CEM00043441,"KURUNEGALA, CE",8/13/2020,0,82,89,76
CEM00043441,"KURUNEGALA, CE",8/14/2020,0,82,90,76
CEM00043441,"KURUNEGALA, CE",8/15/2020,0,82,90,76
CEM00043441,"KURUNEGALA, CE",8/16/2020,0,82,90,76
CEM00043441,"KURUNEGALA, CE",8/17/2020,0,83,,76
CEM00043441,"KURUNEGALA, CE",8/18/2020,0,83,92,76
CEM00043441,"KURUNEGALA, CE",8/19/2020,0,83,92,78
CEM00043441,"KURUNEGALA, CE",8/20/2020,0,83,91,78
CEM00043441,"KURUNEGALA, CE",8/21/2020,0,83,93,77
CEM00043441,"KURUNEGALA, CE",8/22/2020,0,84,93,76
CEM00043441,"KURUNEGALA, CE",8/23/2020,0,84,93,77
CEM00043441,"KURUNEGALA, CE",8/24/2020,0,84,94,78
CEM00043441,"KURUNEGALA, CE",8/25/2020,0,84,94,76
CEM00043441,"KURUNEGALA, CE",8/26/2020,0,84,93,77
CEM00043441,"KURUNEGALA, CE",8/27/2020,0,84,93,77
CEM00043441,"KURUNEGALA, CE",8/28/2020,0,84,93,77
CEM00043441,"KURUNEGALA, CE",8/29/2020,0,84,93,77
CEM00043441,"KURUNEGALA, CE",8/30/2020,0,84,94,77
CEM00043441,"KURUNEGALA, CE",8/31/2020,0,84,93,78
CEM00043441,"KURUNEGALA, CE",9/1/2020,0,81,88,
CEM00043441,"KURUNEGALA, CE",9/2/2020,0.93,78,81,74
CEM00043441,"KURUNEGALA, CE",9/3/2020,0.56,80,87,75
CEM00043441,"KURUNEGALA, CE",9/4/2020,0,83,91,76
CEM00043441,"KURUNEGALA, CE",9/5/2020,0,81,89,
CEM00043441,"KURUNEGALA, CE",9/6/2020,0.13,75,86,
CEM00043441,"KURUNEGALA, CE",9/7/2020,0.43,81,87,70
CEM00043441,"KURUNEGALA, CE",9/8/2020,0,82,90,
CEM00043441,"KURUNEGALA, CE",9/9/2020,0,78,,73
CEM00043441,"KURUNEGALA, CE",9/10/2020,0.37,80,86,74
CEM00043441,"KURUNEGALA, CE",9/11/2020,0.17,81,,77
CEM00043441,"KURUNEGALA, CE",9/12/2020,0.05,80,84,77
CEM00043441,"KURUNEGALA, CE",9/13/2020,0.1,81,87,76
CEM00043441,"KURUNEGALA, CE",9/14/2020,0,80,86,77
CEM00043441,"KURUNEGALA, CE",9/15/2020,0.13,82,87,77
CEM00043441,"KURUNEGALA, CE",9/16/2020,0.01,83,89,
CEM00043441,"KURUNEGALA, CE",9/17/2020,0.04,81,88,77
CEM00043441,"KURUNEGALA, CE",9/18/2020,0.42,80,87,77
CEM00043441,"KURUNEGALA, CE",9/19/2020,0.14,80,86,76
CEM00043441,"KURUNEGALA, CE",9/20/2020,1.26,79,85,74
CEM00043441,"KURUNEGALA, CE",9/21/2020,0.71,79,87,75
CEM00043441,"KURUNEGALA, CE",9/22/2020,0.11,77,83,
CEM00043441,"KURUNEGALA, CE",9/23/2020,0.77,81,87,73
CEM00043441,"KURUNEGALA, CE",9/24/2020,0.01,81,87,77
CEM00043441,"KURUNEGALA, CE",9/25/2020,0.06,79,84,76
CEM00043441,"KURUNEGALA, CE",9/26/2020,0.03,81,89,75
CEM00043441,"KURUNEGALA, CE",9/27/2020,0.01,83,91,75
CEM00043441,"KURUNEGALA, CE",9/28/2020,0.11,79,86,
CEM00043441,"KURUNEGALA, CE",9/29/2020,1.64,78,85,74
CEM00043441,"KURUNEGALA, CE",9/30/2020,1.3,77,85,75
CEM00043441,"KURUNEGALA, CE",10/1/2020,0.23,81,87,75
CEM00043441,"KURUNEGALA, CE",10/2/2020,0,82,90,76
CEM00043441,"KURUNEGALA, CE",10/3/2020,0,81,90,77
CEM00043441,"KURUNEGALA, CE",10/4/2020,0,81,89,
CEM00043441,"KURUNEGALA, CE",10/5/2020,0,82,90,76
CEM00043441,"KURUNEGALA, CE",10/6/2020,0,82,92,76
CEM00043441,"KURUNEGALA, CE",10/7/2020,0,81,87,76
CEM00043441,"KURUNEGALA, CE",10/8/2020,0,82,90,76
CEM00043441,"KURUNEGALA, CE",10/9/2020,0,80,87,
CEM00043441,"KURUNEGALA, CE",10/10/2020,0.11,81,89,75
CEM00043441,"KURUNEGALA, CE",10/11/2020,0.39,79,85,75
CEM00043441,"KURUNEGALA, CE",10/12/2020,0.03,81,88,76
CEM00043441,"KURUNEGALA, CE",10/13/2020,0,82,89,78
CEM00043441,"KURUNEGALA, CE",10/14/2020,0.47,79,87,75
CEM00043441,"KURUNEGALA, CE",10/15/2020,0.74,79,87,75
CEM00043441,"KURUNEGALA, CE",10/16/2020,0.09,82,89,
CEM00043441,"KURUNEGALA, CE",10/17/2020,0,81,89,75
CEM00043441,"KURUNEGALA, CE",10/18/2020,0,83,90,75
CEM00043441,"KURUNEGALA, CE",10/19/2020,0,83,,77
CEM00043441,"KURUNEGALA, CE",10/20/2020,0,82,89,76
CEM00043441,"KURUNEGALA, CE",10/21/2020,0.08,81,87,77
CEM00043441,"KURUNEGALA, CE",10/22/2020,0.15,82,89,77
CEM00043441,"KURUNEGALA, CE",10/23/2020,0,82,90,76
CEM00043441,"KURUNEGALA, CE",10/24/2020,0.01,82,90,76
CEM00043441,"KURUNEGALA, CE",10/25/2020,0,83,91,76
CEM00043441,"KURUNEGALA, CE",10/26/2020,0,83,90,77
CEM00043441,"KURUNEGALA, CE",10/27/2020,0,83,91,77
CEM00043441,"KURUNEGALA, CE",10/28/2020,0,82,89,75
CEM00043441,"KURUNEGALA, CE",10/29/2020,0,80,91,76
CEM00043441,"KURUNEGALA, CE",10/30/2020,0.03,82,90,75
CEM00043441,"KURUNEGALA, CE",10/31/2020,0,83,91,76
CEM00043441,"KURUNEGALA, CE",11/1/2020,0,84,92,77
CEM00043441,"KURUNEGALA, CE",11/2/2020,0,83,91,
CEM00043441,"KURUNEGALA, CE",11/3/2020,0,82,93,
CEM00043441,"KURUNEGALA, CE",11/4/2020,0.22,80,92,
CEM00043441,"KURUNEGALA, CE",11/5/2020,1.59,81,94,73
CEM00043441,"KURUNEGALA, CE",11/6/2020,1.02,81,92,74
CEM00043441,"KURUNEGALA, CE",11/7/2020,0.43,82,90,
CEM00043441,"KURUNEGALA, CE",11/8/2020,0,79,,72
CEM00043441,"KURUNEGALA, CE",11/9/2020,0.68,79,89,72
CEM00043441,"KURUNEGALA, CE",11/10/2020,0.54,78,82,
CEM00043441,"KURUNEGALA, CE",11/11/2020,0,81,90,
CEM00043441,"KURUNEGALA, CE",11/12/2020,0.35,81,90,
CEM00043441,"KURUNEGALA, CE",11/13/2020,0.18,80,91,
CEM00043441,"KURUNEGALA, CE",11/14/2020,0.62,80,90,
CEM00043441,"KURUNEGALA, CE",11/15/2020,0.06,80,91,
CEM00043441,"KURUNEGALA, CE",11/16/2020,0.11,80,85,
CEM00043441,"KURUNEGALA, CE",11/17/2020,0,79,87,
CEM00043441,"KURUNEGALA, CE",11/18/2020,1.74,79,89,
CEM00043441,"KURUNEGALA, CE",11/19/2020,1.62,81,89,
CEM00043441,"KURUNEGALA, CE",11/20/2020,0,80,90,
CEM00043441,"KURUNEGALA, CE",11/21/2020,0.04,80,89,
CEM00043441,"KURUNEGALA, CE",11/22/2020,0,78,84,
CEM00043441,"KURUNEGALA, CE",11/23/2020,0,80,86,71
CEM00043441,"KURUNEGALA, CE",11/24/2020,0.26,78,85,74
CEM00043441,"KURUNEGALA, CE",11/25/2020,0.32,80,86,75
CEM00043441,"KURUNEGALA, CE",11/26/2020,0.03,82,90,75
CEM00043441,"KURUNEGALA, CE",11/27/2020,0,82,91,72
CEM00043441,"KURUNEGALA, CE",11/28/2020,0,82,91,74
CEM00043441,"KURUNEGALA, CE",11/29/2020,0,83,92,73
CEM00043441,"KURUNEGALA, CE",11/30/2020,0,83,91,74
CEM00043441,"KURUNEGALA, CE",12/1/2020,0,79,86,
CEM00043441,"KURUNEGALA, CE",12/2/2020,0.38,76,79,
CEM00043441,"KURUNEGALA, CE",12/3/2020,2.35,75,78,73
CEM00043441,"KURUNEGALA, CE",12/4/2020,1.59,79,84,74
CEM00043441,"KURUNEGALA, CE",12/5/2020,0.79,78,84,74
CEM00043441,"KURUNEGALA, CE",12/6/2020,0,81,89,74
CEM00043441,"KURUNEGALA, CE",12/7/2020,0,84,91,73
CEM00043441,"KURUNEGALA, CE",12/8/2020,0,80,90,75
CEM00043441,"KURUNEGALA, CE",12/9/2020,0,82,91,72
CEM00043441,"KURUNEGALA, CE",12/10/2020,0,81,89,75
CEM00043441,"KURUNEGALA, CE",12/11/2020,0,81,89,72
CEM00043441,"KURUNEGALA, CE",12/12/2020,0,80,88,71
CEM00043441,"KURUNEGALA, CE",12/13/2020,0,80,90,71
CEM00043441,"KURUNEGALA, CE",12/14/2020,0,78,87,69
CEM00043441,"KURUNEGALA, CE",12/15/2020,0,80,87,73
CEM00043441,"KURUNEGALA, CE",12/16/2020,0,81,90,72
CEM00043441,"KURUNEGALA, CE",12/17/2020,0,81,89,72
CEM00043441,"KURUNEGALA, CE",12/18/2020,0,78,89,72
CEM00043441,"KURUNEGALA, CE",12/19/2020,0.69,79,84,73
CEM00043441,"KURUNEGALA, CE",12/20/2020,0.52,76,79,74
CEM00043441,"KURUNEGALA, CE",12/21/2020,0.44,76,82,73
CEM00043441,"KURUNEGALA, CE",12/22/2020,0.22,75,77,
CEM00043441,"KURUNEGALA, CE",12/23/2020,0.05,79,88,72
CEM00043441,"KURUNEGALA, CE",12/24/2020,0.19,80,87,73
CEM00043441,"KURUNEGALA, CE",12/25/2020,0,80,89,71
CEM00043441,"KURUNEGALA, CE",12/26/2020,0,76,81,
CEM00043441,"KURUNEGALA, CE",12/27/2020,0.07,76,84,73
CEM00043441,"KURUNEGALA, CE",12/28/2020,0,77,84,72
CEM00043441,"KURUNEGALA, CE",12/29/2020,0.24,82,89,75
CEM00043441,"KURUNEGALA, CE",12/30/2020,0,81,91,71
CEM00043441,"KURUNEGALA, CE",12/31/2020,0.12,77,82,
CEM00043441,"KURUNEGALA, CE",1/1/2021,0.02,76,82,72
CEM00043441,"KURUNEGALA, CE",1/2/2021,0.02,80,86,72
CEM00043441,"KURUNEGALA, CE",1/3/2021,0,80,86,74
CEM00043441,"KURUNEGALA, CE",1/4/2021,0.42,78,87,75
CEM00043441,"KURUNEGALA, CE",1/5/2021,0.59,80,87,74
CEM00043441,"KURUNEGALA, CE",1/6/2021,0.18,79,89,73
CEM00043441,"KURUNEGALA, CE",1/7/2021,3.27,79,87,72
CEM00043441,"KURUNEGALA, CE",1/8/2021,0,81,90,74
CEM00043441,"KURUNEGALA, CE",1/9/2021,0.5,75,78,74
CEM00043441,"KURUNEGALA, CE",1/10/2021,0.1,78,,72
CEM00043441,"KURUNEGALA, CE",1/11/2021,0.66,76,80,
CEM00043441,"KURUNEGALA, CE",1/12/2021,0,78,85,73
CEM00043441,"KURUNEGALA, CE",1/13/2021,0,79,88,73
CEM00043441,"KURUNEGALA, CE",1/14/2021,0.2,79,90,73
CEM00043441,"KURUNEGALA, CE",1/15/2021,0.27,77,81,74
CEM00043441,"KURUNEGALA, CE",1/16/2021,0,80,90,72
CEM00043441,"KURUNEGALA, CE",1/17/2021,0,80,87,73
CEM00043441,"KURUNEGALA, CE",1/18/2021,0,76,79,73
CEM00043441,"KURUNEGALA, CE",1/19/2021,0,80,87,72
CEM00043441,"KURUNEGALA, CE",1/20/2021,0.01,82,89,73
CEM00043441,"KURUNEGALA, CE",1/21/2021,0.01,83,92,74
CEM00043441,"KURUNEGALA, CE",1/22/2021,0,83,91,72
CEM00043441,"KURUNEGALA, CE",1/23/2021,0,80,89,
CEM00043441,"KURUNEGALA, CE",1/24/2021,0,79,88,69
CEM00043441,"KURUNEGALA, CE",1/25/2021,0,79,89,70
CEM00043441,"KURUNEGALA, CE",1/26/2021,0,79,,
CEM00043441,"KURUNEGALA, CE",1/27/2021,0,79,88,69
CEM00043441,"KURUNEGALA, CE",1/28/2021,0,81,89,73
CEM00043441,"KURUNEGALA, CE",1/29/2021,0,79,83,75
CEM00043441,"KURUNEGALA, CE",1/30/2021,0,81,91,71
CEM00043441,"KURUNEGALA, CE",1/31/2021,0,82,92,73
CEM00043441,"KURUNEGALA, CE",2/1/2021,0.03,80,88,75
CEM00043441,"KURUNEGALA, CE",2/2/2021,0.01,82,90,76
CEM00043441,"KURUNEGALA, CE",2/3/2021,0,80,87,76
CEM00043441,"KURUNEGALA, CE",2/4/2021,0,80,88,74
CEM00043441,"KURUNEGALA, CE",2/5/2021,0,80,89,70
CEM00043441,"KURUNEGALA, CE",2/6/2021,0,81,90,71
CEM00043441,"KURUNEGALA, CE",2/7/2021,0.12,80,87,75
CEM00043441,"KURUNEGALA, CE",2/8/2021,0.01,80,89,
CEM00043441,"KURUNEGALA, CE",2/9/2021,0,79,89,74
CEM00043441,"KURUNEGALA, CE",2/10/2021,0,81,,71
CEM00043441,"KURUNEGALA, CE",2/14/2021,0,83,93,74
CEM00043441,"KURUNEGALA, CE",2/15/2021,0,83,94,75
CEM00043441,"KURUNEGALA, CE",2/16/2021,0,82,93,71
CEM00043441,"KURUNEGALA, CE",2/17/2021,0,83,94,72
CEM00043441,"KURUNEGALA, CE",2/18/2021,0,83,93,71
CEM00043441,"KURUNEGALA, CE",2/19/2021,0,83,,73
CEM00043441,"KURUNEGALA, CE",2/22/2021,0,85,95,74
CEM00043441,"KURUNEGALA, CE",2/23/2021,0,85,94,72
CEM00043441,"KURUNEGALA, CE",2/24/2021,0,85,96,71
CEM00043441,"KURUNEGALA, CE",2/25/2021,0,84,96,73
CEM00043441,"KURUNEGALA, CE",2/26/2021,0,85,97,
CEM00043441,"KURUNEGALA, CE",2/27/2021,0,83,96,70
CEM00043441,"KURUNEGALA, CE",2/28/2021,0,83,98,71
CEM00043441,"KURUNEGALA, CE",3/1/2021,0,84,96,73
CEM00043441,"KURUNEGALA, CE",3/2/2021,0,83,95,67
CEM00043441,"KURUNEGALA, CE",3/3/2021,0,83,95,69
CEM00043441,"KURUNEGALA, CE",3/4/2021,0,85,96,72
CEM00043441,"KURUNEGALA, CE",3/5/2021,0,84,94,73
CEM00043441,"KURUNEGALA, CE",3/6/2021,0,81,,
CEM00043441,"KURUNEGALA, CE",3/7/2021,0.4,83,94,71
CEM00043441,"KURUNEGALA, CE",3/8/2021,0.02,82,95,74
CEM00043441,"KURUNEGALA, CE",3/9/2021,0.03,83,94,73
CEM00043441,"KURUNEGALA, CE",3/10/2021,0,81,94,
CEM00043441,"KURUNEGALA, CE",3/11/2021,0.41,81,90,72
CEM00043441,"KURUNEGALA, CE",3/12/2021,0,84,94,74
CEM00043441,"KURUNEGALA, CE",3/13/2021,0,86,96,74
CEM00043441,"KURUNEGALA, CE",3/14/2021,0,84,94,75
CEM00043441,"KURUNEGALA, CE",3/15/2021,0,86,95,74
CEM00043441,"KURUNEGALA, CE",3/16/2021,0,85,96,74
CEM00043441,"KURUNEGALA, CE",3/17/2021,0,85,96,75
CEM00043441,"KURUNEGALA, CE",3/18/2021,0,84,95,74
CEM00043441,"KURUNEGALA, CE",3/19/2021,0,83,92,76
CEM00043441,"KURUNEGALA, CE",3/20/2021,0,81,95,74
CEM00043441,"KURUNEGALA, CE",3/21/2021,1.2,81,94,74
CEM00043441,"KURUNEGALA, CE",3/22/2021,0,83,94,73
CEM00043441,"KURUNEGALA, CE",3/23/2021,0,83,95,75
CEM00043441,"KURUNEGALA, CE",3/24/2021,0.21,80,89,
CEM00043441,"KURUNEGALA, CE",3/25/2021,0,79,86,72
CEM00043441,"KURUNEGALA, CE",3/26/2021,0,83,96,74
CEM00043441,"KURUNEGALA, CE",3/27/2021,0,80,92,
CEM00043441,"KURUNEGALA, CE",3/28/2021,0.02,79,95,
CEM00043441,"KURUNEGALA, CE",3/29/2021,0.17,82,94,72
CEM00043441,"KURUNEGALA, CE",3/30/2021,0.14,83,,73
CEM00043441,"KURUNEGALA, CE",3/31/2021,0,83,93,76
CEM00043441,"KURUNEGALA, CE",4/1/2021,0,85,,77
CEM00043441,"KURUNEGALA, CE",4/2/2021,0,85,94,78
CEM00043441,"KURUNEGALA, CE",4/3/2021,0,83,93,
CEM00043441,"KURUNEGALA, CE",4/4/2021,0,83,94,73
CEM00043441,"KURUNEGALA, CE",4/5/2021,0,86,96,74
CEM00043441,"KURUNEGALA, CE",4/6/2021,0,86,97,78
CEM00043441,"KURUNEGALA, CE",4/7/2021,0,83,,
CEM00043441,"KURUNEGALA, CE",4/8/2021,0.31,83,,
CEM00043441,"KURUNEGALA, CE",4/9/2021,0,84,94,77
CEM00043441,"KURUNEGALA, CE",4/10/2021,0.03,80,93,
CEM00043441,"KURUNEGALA, CE",4/11/2021,0.13,81,94,
CEM00043441,"KURUNEGALA, CE",4/12/2021,2.04,79,92,73
CEM00043441,"KURUNEGALA, CE",4/13/2021,0.42,80,91,74
CEM00043441,"KURUNEGALA, CE",4/14/2021,0.71,79,90,
CEM00043441,"KURUNEGALA, CE",4/15/2021,1.76,78,91,
CEM00043441,"KURUNEGALA, CE",4/16/2021,0.56,82,92,73
CEM00043441,"KURUNEGALA, CE",4/17/2021,0.02,82,90,73
CEM00043441,"KURUNEGALA, CE",4/18/2021,0,79,,76
CEM00043441,"KURUNEGALA, CE",4/19/2021,0,84,91,75
CEM00043441,"KURUNEGALA, CE",4/20/2021,0,84,92,
CEM00043441,"KURUNEGALA, CE",4/21/2021,0,83,,77
CEM00043441,"KURUNEGALA, CE",4/22/2021,0,84,94,76
CEM00043441,"KURUNEGALA, CE",4/23/2021,0,83,91,75
CEM00043441,"KURUNEGALA, CE",4/24/2021,0,84,94,76
CEM00043441,"KURUNEGALA, CE",4/25/2021,0,84,94,75
CEM00043441,"KURUNEGALA, CE",4/26/2021,0,85,94,76
CEM00043441,"KURUNEGALA, CE",4/27/2021,0,85,95,77
CEM00043441,"KURUNEGALA, CE",4/28/2021,0,85,94,77
CEM00043441,"KURUNEGALA, CE",4/29/2021,0,85,93,78
CEM00043441,"KURUNEGALA, CE",4/30/2021,0,81,92,
CEM00043441,"KURUNEGALA, CE",5/1/2021,0.53,83,90,76
CEM00043441,"KURUNEGALA, CE",5/2/2021,0.63,81,94,76
CEM00043441,"KURUNEGALA, CE",5/3/2021,0.69,79,92,
